J,37,18.626,7.0675,Y08
G,37,19.642,7.0675,Y09
E,37,20.658,7.0675,Y10
C,37,21.674,7.0675,Y11
A,37,22.69,7.0675,Y12
AF,38,9.99,7.9489,Y13
AD,38,11.006,7.9489,Y14
AB,38,12.022,7.9489,Y15
Y,38,13.038,7.9489,Y16
V,38,14.054,7.9489,Y17
T,38,15.07,7.9489,Y18
P,38,16.086,7.9489,Y19
M,38,17.102,7.9489,Y20
K,38,18.118,7.9489,Y21
H,38,19.134,7.9489,Y22
F,38,20.15,7.9489,Y23
D,38,21.166,7.9489,Y24
B,38,22.182,7.9489,Y25
AG,39,9.482,8.8303,Y26
AE,39,10.498,8.8303,Y27
AC,39,11.514,8.8303,Y28
AA,39,12.53,8.8303,Y29
W,39,13.546,8.8303,Y30
U,39,14.562,8.8303,Y31
R,39,15.578,8.8303,Y32
N,39,16.594,8.8303,Y33
L,39,17.61,8.8303,Y34
J,39,18.626,8.8303,Y35
G,39,19.642,8.8303,Y36
E,39,20.658,8.8303,Y37
C,39,21.674,8.8303,Y38
A,39,22.69,8.8303,Y39
AF,40,9.99,9.7117,Y40
AD,40,11.006,9.7117,Y41
AB,40,12.022,9.7117,Y42
Y,40,13.038,9.7117,Y43
V,40,14.054,9.7117,Y44
T,40,15.07,9.7117,Y45
P,40,16.086,9.7117,Y46
M,40,17.102,9.7117,Y47
K,40,18.118,9.7117,Y48
H,40,19.134,9.7117,Y49
F,40,20.15,9.7117,Y50
D,40,21.166,9.7117,Y51
B,40,22.182,9.7117,Y52
AG,41,9.482,10.5931,Y53
AE,41,10.498,10.5931,Y54
AC,41,11.514,10.5931,Y55
AA,41,12.53,10.5931,Y56
W,41,13.546,10.5931,Y57
U,41,14.562,10.5931,Y58
R,41,15.578,10.5931,Y59
N,41,16.594,10.5931,Y60
L,41,17.61,10.5931,Y61
J,41,18.626,10.5931,Y62
G,41,19.642,10.5931,Y63
E,41,20.658,10.5931,Y64
C,41,21.674,10.5931,Z01
A,41,22.69,10.5931,Z02
BV,42,-6.266,11.4745,Z03
BT,42,-5.25,11.4745,Z04
BP,42,-4.234,11.4745,Z05
BM,42,-3.218,11.4745,Z06
BK,42,-2.202,11.4745,Z07
BH,42,-1.186,11.4745,Z08
BF,42,-0.17,11.4745,Z09
BD,42,0.846,11.4745,Z10
BB,42,1.862,11.4745,Z11
AY,42,2.878,11.4745,Z12
AV,42,3.894,11.4745,Z13
AT,42,4.91,11.4745,Z14
AP,42,5.926,11.4745,Z15
AM,42,6.942,11.4745,Z16
AK,42,7.958,11.4745,Z17
AH,42,8.974,11.4745,Z18
AF,42,9.99,11.4745,Z19
AD,42,11.006,11.4745,Z20
AB,42,12.022,11.4745,Z21
Y,42,13.038,11.4745,Z22
V,42,14.054,11.4745,Z23
T,42,15.07,11.4745,Z24
P,42,16.086,11.4745,Z25
M,42,17.102,11.4745,Z26
K,42,18.118,11.4745,Z27
H,42,19.134,11.4745,Z28
F,42,20.15,11.4745,Z29
D,42,21.166,11.4745,Z30
B,42,22.182,11.4745,Z31
BW,43,-6.774,12.3559,Z32
BU,43,-5.758,12.3559,Z33
BR,43,-4.742,12.3559,Z34
BN,43,-3.726,12.3559,Z35
BL,43,-2.71,12.3559,Z36
BJ,43,-1.694,12.3559,Z37
BG,43,-0.678,12.3559,Z38
BE,43,0.338,12.3559,Z39
BC,43,1.354,12.3559,Z40
BA,43,2.37,12.3559,Z41
AW,43,3.386,12.3559,Z42
AU,43,4.402,12.3559,Z43
AR,43,5.418,12.3559,Z44
AN,43,6.434,12.3559,Z45
AL,43,7.45,12.3559,Z46
AJ,43,8.466,12.3559,Z47
AG,43,9.482,12.3559,Z48
AE,43,10.498,12.3559,Z49
AC,43,11.514,12.3559,Z50
AA,43,12.53,12.3559,Z51
W,43,13.546,12.3559,Z52
U,43,14.562,12.3559,Z53
R,43,15.578,12.3559,Z54
N,43,16.594,12.3559,Z55
L,43,17.61,12.3559,Z56
J,43,18.626,12.3559,Z57
G,43,19.642,12.3559,Z58
E,43,20.658,12.3559,Z59
C,43,21.674,12.3559,Z60
A,43,22.69,12.3559,Z61
BV,44,-6.266,13.2373,Z62
BT,44,-5.25,13.2373,Z63
BP,44,-4.234,13.2373,Z64
BM,44,-3.218,13.2373,£\01
BK,44,-2.202,13.2373,£\02
BH,44,-1.186,13.2373,£\03
BF,44,-0.17,13.2373,£\04
BD,44,0.846,13.2373,£\05
BB,44,1.862,13.2373,£\06
AY,44,2.878,13.2373,£\07
AV,44,3.894,13.2373,£\08
AT,44,4.91,13.2373,£\09
AP,44,5.926,13.2373,£\10
AM,44,6.942,13.2373,£\11
AK,44,7.958,13.2373,£\12
AH,44,8.974,13.2373,£\13
AF,44,9.99,13.2373,£\14
AD,44,11.006,13.2373,£\15
AB,44,12.022,13.2373,£\16
Y,44,13.038,13.2373,£\17
V,44,14.054,13.2373,£\18
T,44,15.07,13.2373,£\19
P,44,16.086,13.2373,£\20
M,44,17.102,13.2373,£\21
K,44,18.118,13.2373,£\22
H,44,19.134,13.2373,£\23
F,44,20.15,13.2373,£\24
D,44,21.166,13.2373,£\25
B,44,22.182,13.2373,£\26
BW,45,-6.774,14.1187,£\27
BU,45,-5.758,14.1187,£\28
BR,45,-4.742,14.1187,£\29
BN,45,-3.726,14.1187,£\30
BL,45,-2.71,14.1187,£\31
BJ,45,-1.694,14.1187,£\32
BG,45,-0.678,14.1187,£\33
BE,45,0.338,14.1187,£\34
BC,45,1.354,14.1187,£\35
BA,45,2.37,14.1187,£\36
AW,45,3.386,14.1187,£\37
AU,45,4.402,14.1187,£\38
AR,45,5.418,14.1187,£\39
AN,45,6.434,14.1187,£\40
AL,45,7.45,14.1187,£\41
AJ,45,8.466,14.1187,£\42
AG,45,9.482,14.1187,£\43
AE,45,10.498,14.1187,£\44
AC,45,11.514,14.1187,£\45
AA,45,12.53,14.1187,£\46
W,45,13.546,14.1187,£\47
U,45,14.562,14.1187,£\48
R,45,15.578,14.1187,£\49
N,45,16.594,14.1187,£\50
L,45,17.61,14.1187,£\51
J,45,18.626,14.1187,£\52
G,45,19.642,14.1187,£\53
E,45,20.658,14.1187,£\54
C,45,21.674,14.1187,£\55
A,45,22.69,14.1187,£\56
BV,46,-6.266,15.0001,£\57
BT,46,-5.25,15.0001,£\58
BP,46,-4.234,15.0001,£\59
BM,46,-3.218,15.0001,£\60
BK,46,-2.202,15.0001,£\61
BH,46,-1.186,15.0001,£\62
BF,46,-0.17,15.0001,£\63
BD,46,0.846,15.0001,£\64
BB,46,1.862,15.0001,£]01
AY,46,2.878,15.0001,£]02
AV,46,3.894,15.0001,£]03
AT,46,4.91,15.0001,£]04
AP,46,5.926,15.0001,£]05
AM,46,6.942,15.0001,£]06
AK,46,7.958,15.0001,£]07
AH,46,8.974,15.0001,£]08
AF,46,9.99,15.0001,£]09
AD,46,11.006,15.0001,£]10
AB,46,12.022,15.0001,£]11
Y,46,13.038,15.0001,£]12
V,46,14.054,15.0001,£]13
T,46,15.07,15.0001,£]14
P,46,16.086,15.0001,£]15
M,46,17.102,15.0001,£]16
K,46,18.118,15.0001,£]17
H,46,19.134,15.0001,£]18
F,46,20.15,15.0001,£]19
D,46,21.166,15.0001,£]20
B,46,22.182,15.0001,£]21
BW,47,-6.774,15.8815,£]22
BU,47,-5.758,15.8815,£]23
BR,47,-4.742,15.8815,£]24
BN,47,-3.726,15.8815,£]25
BL,47,-2.71,15.8815,£]26
BJ,47,-1.694,15.8815,£]27
BG,47,-0.678,15.8815,£]28
BE,47,0.338,15.8815,£]29
BC,47,1.354,15.8815,£]30
BA,47,2.37,15.8815,£]31
AW,47,3.386,15.8815,£]32
AU,47,4.402,15.8815,£]33
AR,47,5.418,15.8815,£]34
AN,47,6.434,15.8815,£]35
AL,47,7.45,15.8815,£]36
AJ,47,8.466,15.8815,£]37
AG,47,9.482,15.8815,£]38
AE,47,10.498,15.8815,£]39
AC,47,11.514,15.8815,£]40
AA,47,12.53,15.8815,£]41
W,47,13.546,15.8815,£]42
U,47,14.562,15.8815,£]43
R,47,15.578,15.8815,£]44
N,47,16.594,15.8815,£]45
L,47,17.61,15.8815,£]46
J,47,18.626,15.8815,£]47
G,47,19.642,15.8815,£]48
E,47,20.658,15.8815,£]49
C,47,21.674,15.8815,£]50
A,47,22.69,15.8815,£]51
BV,48,-6.266,16.7629,£]52
BT,48,-5.25,16.7629,£]53
BP,48,-4.234,16.7629,£]54
BM,48,-3.218,16.7629,£]55
BK,48,-2.202,16.7629,£]56
BH,48,-1.186,16.7629,£]57
BF,48,-0.17,16.7629,£]58
BD,48,0.846,16.7629,£]59
BB,48,1.862,16.7629,£]60
AY,48,2.878,16.7629,£]61
AV,48,3.894,16.7629,£]62
AT,48,4.91,16.7629,£]63
AP,48,5.926,16.7629,£]64
AM,48,6.942,16.7629,£k01
AK,48,7.958,16.7629,£k02
AH,48,8.974,16.7629,£k03
AF,48,9.99,16.7629,£k04
AD,48,11.006,16.7629,£k05
AB,48,12.022,16.7629,£k06
Y,48,13.038,16.7629,£k07
V,48,14.054,16.7629,£k08
T,48,15.07,16.7629,£k09
P,48,16.086,16.7629,£k10
M,48,17.102,16.7629,£k11
K,48,18.118,16.7629,£k12
H,48,19.134,16.7629,£k13
F,48,20.15,16.7629,£k14
D,48,21.166,16.7629,£k15
B,48,22.182,16.7629,£k16
BW,49,-6.774,17.6443,£k17
BU,49,-5.758,17.6443,£k18
BR,49,-4.742,17.6443,£k19
BN,49,-3.726,17.6443,£k20
BL,49,-2.71,17.6443,£k21
BJ,49,-1.694,17.6443,£k22
BG,49,-0.678,17.6443,£k23
BE,49,0.338,17.6443,£k24
BC,49,1.354,17.6443,£k25
BA,49,2.37,17.6443,£k26
AW,49,3.386,17.6443,£k27
AU,49,4.402,17.6443,£k28
AR,49,5.418,17.6443,£k29
AN,49,6.434,17.6443,£k30
AL,49,7.45,17.6443,£k31
AJ,49,8.466,17.6443,£k32
AG,49,9.482,17.6443,£k33
AE,49,10.498,17.6443,£k34
AC,49,11.514,17.6443,£k35
AA,49,12.53,17.6443,£k36
W,49,13.546,17.6443,£k37
U,49,14.562,17.6443,£k38
R,49,15.578,17.6443,£k39
N,49,16.594,17.6443,£k40
L,49,17.61,17.6443,£k41
J,49,18.626,17.6443,£k42
G,49,19.642,17.6443,£k43
E,49,20.658,17.6443,£k44
C,49,21.674,17.6443,£k45
A,49,22.69,17.6443,£k46
BV,50,-6.266,18.5257,£k47
BT,50,-5.25,18.5257,£k48
BP,50,-4.234,18.5257,£k49
BM,50,-3.218,18.5257,£k50
BK,50,-2.202,18.5257,£k51
BH,50,-1.186,18.5257,£k52
BF,50,-0.17,18.5257,£k53
BD,50,0.846,18.5257,£k54
BB,50,1.862,18.5257,£k55
AY,50,2.878,18.5257,£k56
AV,50,3.894,18.5257,£k57
AT,50,4.91,18.5257,£k58
AP,50,5.926,18.5257,£k59
AM,50,6.942,18.5257,£k60
AK,50,7.958,18.5257,£k61
AH,50,8.974,18.5257,£k62
AF,50,9.99,18.5257,£k63
AD,50,11.006,18.5257,£k64
AB,50,12.022,18.5257,£_01
Y,50,13.038,18.5257,£_02
V,50,14.054,18.5257,£_03
T,50,15.07,18.5257,£_04
P,50,16.086,18.5257,£_05
M,50,17.102,18.5257,£_06
K,50,18.118,18.5257,£_07
H,50,19.134,18.5257,£_08
F,50,20.15,18.5257,£_09
D,50,21.166,18.5257,£_10
B,50,22.182,18.5257,£_11
BW,51,-6.774,19.4071,£_12
BU,51,-5.758,19.4071,£_13
BR,51,-4.742,19.4071,£_14
BN,51,-3.726,19.4071,£_15
BL,51,-2.71,19.4071,£_16
BJ,51,-1.694,19.4071,£_17
BG,51,-0.678,19.4071,£_18
BE,51,0.338,19.4071,£_19
BC,51,1.354,19.4071,£_20
BA,51,2.37,19.4071,£_21
AW,51,3.386,19.4071,£_22
AU,51,4.402,19.4071,£_23
AR,51,5.418,19.4071,£_24
AN,51,6.434,19.4071,£_25
AL,51,7.45,19.4071,£_26
AJ,51,8.466,19.4071,£_27
AG,51,9.482,19.4071,£_28
AE,51,10.498,19.4071,£_29
AC,51,11.514,19.4071,£_30
AA,51,12.53,19.4071,£_31
W,51,13.546,19.4071,£_32
U,51,14.562,19.4071,£_33
R,51,15.578,19.4071,£_34
N,51,16.594,19.4071,£_35
L,51,17.61,19.4071,£_36
J,51,18.626,19.4071,£_37
G,51,19.642,19.4071,£_38
E,51,20.658,19.4071,£_39
C,51,21.674,19.4071,£_40
A,51,22.69,19.4071,£_41
BV,52,-6.266,20.2885,£_42
BT,52,-5.25,20.2885,£_43
BP,52,-4.234,20.2885,£_44
BM,52,-3.218,20.2885,£_45
BK,52,-2.202,20.2885,£_46
BH,52,-1.186,20.2885,£_47
BF,52,-0.17,20.2885,£_48
BD,52,0.846,20.2885,£_49
BB,52,1.862,20.2885,£_50
AY,52,2.878,20.2885,£_51
AV,52,3.894,20.2885,£_52
AT,52,4.91,20.2885,£_53
AP,52,5.926,20.2885,£_54
AM,52,6.942,20.2885,£_55
AK,52,7.958,20.2885,£_56
AH,52,8.974,20.2885,£_57
AF,52,9.99,20.2885,£_58
AD,52,11.006,20.2885,£_59
AB,52,12.022,20.2885,£_60
Y,52,13.038,20.2885,£_61
V,52,14.054,20.2885,£_62
T,52,15.07,20.2885,£_63
P,52,16.086,20.2885,£_64
M,52,17.102,20.2885,£c01
K,52,18.118,20.2885,£c02
H,52,19.134,20.2885,£c03
F,52,20.15,20.2885,£c04
D,52,21.166,20.2885,£c05
B,52,22.182,20.2885,£c06
BW,53,-6.774,21.1699,£c07
BU,53,-5.758,21.1699,£c08
BR,53,-4.742,21.1699,£c09
BN,53,-3.726,21.1699,£c10
BL,53,-2.71,21.1699,£c11
BJ,53,-1.694,21.1699,£c12
BG,53,-0.678,21.1699,£c13
BE,53,0.338,21.1699,£c14
BC,53,1.354,21.1699,£c15
BA,53,2.37,21.1699,£c16
AW,53,3.386,21.1699,£c17
AU,53,4.402,21.1699,£c18
AR,53,5.418,21.1699,£c19
AN,53,6.434,21.1699,£c20
AL,53,7.45,21.1699,£c21
AJ,53,8.466,21.1699,£c22
AG,53,9.482,21.1699,£c23
AE,53,10.498,21.1699,£c24
AC,53,11.514,21.1699,£c25
AA,53,12.53,21.1699,£c26
W,53,13.546,21.1699,£c27
U,53,14.562,21.1699,£c28
R,53,15.578,21.1699,£c29
N,53,16.594,21.1699,£c30
L,53,17.61,21.1699,£c31
J,53,18.626,21.1699,£c32
G,53,19.642,21.1699,£c33
E,53,20.658,21.1699,£c34
C,53,21.674,21.1699,£c35
A,53,22.69,21.1699,£c36
BY,54,-7.282,22.0513,£c37
BV,54,-6.266,22.0513,£c38
BT,54,-5.25,22.0513,£c39
BP,54,-4.234,22.0513,£c40
BM,54,-3.218,22.0513,£c41
BK,54,-2.202,22.0513,£c42
BH,54,-1.186,22.0513,£c43
BF,54,-0.17,22.0513,£c44
BD,54,0.846,22.0513,£c45
BB,54,1.862,22.0513,£c46
AY,54,2.878,22.0513,£c47
AV,54,3.894,22.0513,£c48
AT,54,4.91,22.0513,£c49
AP,54,5.926,22.0513,£c50
AM,54,6.942,22.0513,£c51
AK,54,7.958,22.0513,£c52
AH,54,8.974,22.0513,£c53
AF,54,9.99,22.0513,£c54
AD,54,11.006,22.0513,£c55
AB,54,12.022,22.0513,£c56
Y,54,13.038,22.0513,£c57
V,54,14.054,22.0513,£c58
T,54,15.07,22.0513,£c59
P,54,16.086,22.0513,£c60
M,54,17.102,22.0513,£c61
K,54,18.118,22.0513,£c62
H,54,19.134,22.0513,£c63
F,54,20.15,22.0513,£c64
D,54,21.166,22.0513,£r01
B,54,22.182,22.0513,£r02
CA,55,-7.79,22.9327,£r03
BW,55,-6.774,22.9327,£r04
BU,55,-5.758,22.9327,£r05
BR,55,-4.742,22.9327,£r06
BN,55,-3.726,22.9327,£r07
BL,55,-2.71,22.9327,£r08
BJ,55,-1.694,22.9327,£r09
BG,55,-0.678,22.9327,£r10
BE,55,0.338,22.9327,£r11
BC,55,1.354,22.9327,£r12
BA,55,2.37,22.9327,£r13
AW,55,3.386,22.9327,£r14
AU,55,4.402,22.9327,£r15
AR,55,5.418,22.9327,£r16
AN,55,6.434,22.9327,£r17
AL,55,7.45,22.9327,£r18
AJ,55,8.466,22.9327,£r19
AG,55,9.482,22.9327,£r20
AE,55,10.498,22.9327,£r21
AC,55,11.514,22.9327,£r22
AA,55,12.53,22.9327,£r23
W,55,13.546,22.9327,£r24
U,55,14.562,22.9327,£r25
R,55,15.578,22.9327,£r26
N,55,16.594,22.9327,£r27
L,55,17.61,22.9327,£r28
J,55,18.626,22.9327,£r29
G,55,19.642,22.9327,£r30
E,55,20.658,22.9327,£r31
C,55,21.674,22.9327,£r32
A,55,22.69,22.9327,£r33
CB,56,-8.298,23.8141,£r34
BY,56,-7.282,23.8141,£r35
BV,56,-6.266,23.8141,£r36
BT,56,-5.25,23.8141,£r37
BP,56,-4.234,23.8141,£r38
BM,56,-3.218,23.8141,£r39
BK,56,-2.202,23.8141,£r40
BH,56,-1.186,23.8141,£r41
BF,56,-0.17,23.8141,£r42
BD,56,0.846,23.8141,£r43
BB,56,1.862,23.8141,£r44
AY,56,2.878,23.8141,£r45
AV,56,3.894,23.8141,£r46
AT,56,4.91,23.8141,£r47
AP,56,5.926,23.8141,£r48
AM,56,6.942,23.8141,£r49
AK,56,7.958,23.8141,£r50
AH,56,8.974,23.8141,£r51
AF,56,9.99,23.8141,£r52
AD,56,11.006,23.8141,£r53
AB,56,12.022,23.8141,£r54
Y,56,13.038,23.8141,£r55
V,56,14.054,23.8141,£r56
T,56,15.07,23.8141,£r57
P,56,16.086,23.8141,£r58
M,56,17.102,23.8141,£r59
K,56,18.118,23.8141,£r60
H,56,19.134,23.8141,£r61
F,56,20.15,23.8141,£r62
